UniqueID,Probability1
11992,0.915273269
11993,0.345309646
11994,0.177983028
11995,0.871113289
11996,0.433666716
11997,0.20245403
11998,0.190951695
11999,0.255238985
12000,0.826614427
12001,0.558694041
12002,0.879068674
12003,0.442628766
12004,0.77882429
12005,0.862346136
12006,0.803676257
12007,0.827359033
12008,0.538259368
12009,0.439500775
12010,0.534677281
12011,0.926776362
12012,0.432524587
12013,0.629339935
12014,0.781598386
12015,0.558694041
12016,0.294175985
12017,0.90972632
12018,0.885090926
12019,0.867235031
12020,0.866584581
12021,0.84641747
12022,0.876562193
12023,0.853769465
12024,0.442599069
12025,0.442820393
12026,0.917307843
12027,0.881231973
12028,0.402189346
12029,0.443753439
12030,0.885090926
12031,0.442523927
12032,0.664689154
12033,0.724751753
12034,0.679976104
12035,0.246346103
12036,0.197571108
12037,0.211362206
12038,0.442583143
12039,0.88387659
12040,0.201875259
12041,0.897055502
12042,0.527010093
12043,0.140656074
12044,0.442611303
12045,0.459803677
12046,0.792429783
12047,0.181502408
12048,0.861576444
12049,0.856356719
12050,0.19246493
12051,0.837528399
12052,0.18741035
12053,0.781102417
12054,0.223785545
12055,0.899161515
12056,0.840998069
12057,0.4425746
12058,0.443738953
12059,0.548895729
12060,0.252259904
12061,0.877428537
12062,0.940382101
12063,0.526499732
12064,0.781903225
12065,0.905006215
12066,0.789925118
12067,0.889056456
12068,0.841732621
12069,0.185032092
12070,0.167412159
12071,0.423143073
12072,0.826621903
12073,0.795951288
12074,0.441846183
12075,0.69615011
12076,0.859343951
12077,0.442607232
12078,0.422184162
12079,0.802973372
12080,0.446627074
12081,0.837494516
12082,0.912837195
12083,0.442547941
12084,0.44261294
12085,0.253721792
12086,0.423143073
12087,0.442745192
12088,0.195040437
12089,0.443523717
12090,0.438551769
12091,0.806722715
12092,0.750889215
12093,0.383123627
12094,0.836696188
12095,0.442609471
12096,0.265450399
12097,0.442609366
12098,0.442606863
12099,0.661080482
12100,0.192240044
12101,0.422184162
12102,0.900714273
12103,0.675436978
12104,0.162410391
12105,0.856082484
12106,0.427736121
12107,0.879709455
12108,0.388329151
12109,0.446957751
12110,0.366055409
12111,0.743233895
12112,0.394622751
12113,0.828832941
12114,0.84346496
12115,0.720033794
12116,0.826621903
12117,0.858880435
12118,0.865662883
12119,0.24763855
12120,0.442608994
12121,0.632679696
12122,0.413602117
12123,0.926598643
12124,0.44257039
12125,0.864874548
12126,0.860193962
12127,0.754356494
12128,0.195636053
12129,0.914973236
12130,0.516025472
12131,0.442605491
12132,0.442462214
12133,0.442475933
12134,0.647284689
12135,0.166591136
12136,0.711722112
12137,0.44232676
12138,0.791412234
12139,0.89971429
12140,0.442838115
12141,0.442604871
12142,0.247054016
12143,0.24294025
12144,0.161571748
12145,0.912837195
12146,0.790276276
12147,0.416489926
12148,0.323286296
12149,0.442608132
12150,0.145982765
12151,0.820535066
12152,0.78537853
12153,0.437061046
12154,0.44582786
12155,0.694443123
12156,0.44260912
12157,0.428121237
12158,0.440956976
12159,0.44260816
12160,0.830620017
12161,0.826621903
12162,0.780112183
12163,0.44260765
12164,0.475932239
12165,0.23437332
12166,0.880994398
12167,0.589156627
12168,0.818567024
12169,0.453615795
12170,0.442608041
12171,0.192413679
12172,0.78537853
12173,0.442608186
12174,0.82073632
12175,0.197599279
12176,0.512059581
12177,0.889787913
12178,0.424163354
12179,0.249440364
12180,0.760944895
12181,0.451743756
12182,0.753944035
12183,0.895724344
12184,0.475932239
12185,0.638322413
12186,0.442701546
12187,0.599324123
12188,0.785735569
12189,0.794469255
12190,0.922477941
12191,0.668551328
12192,0.735283352
12193,0.25689291
12194,0.194066133
12195,0.401279741
12196,0.834473123
12197,0.443623265
12198,0.441460798
12199,0.796489582
12200,0.440529252
12201,0.891367691
12202,0.381458486
12203,0.629109852
12204,0.43369051
12205,0.700285994
12206,0.866590815
12207,0.425033967
12208,0.831707463
12209,0.442754753
12210,0.192457351
12211,0.203568399
12212,0.340182266
12213,0.78537853
12214,0.895289808
12215,0.442869794
12216,0.19245332
12217,0.418736959
12218,0.188248592
12219,0.352371989
12220,0.192464188
12221,0.442891046
12222,0.168355389
12223,0.442607699
12224,0.441540324
12225,0.220351646
12226,0.737990443
12227,0.88909148
12228,0.71455306
12229,0.870968995
12230,0.803942857
12231,0.516497953
12232,0.739142038
12233,0.77979722
12234,0.909728673
12235,0.18956573
12236,0.442840612
12237,0.403615505
12238,0.167540306
12239,0.539546267
12240,0.824371024
12241,0.794767616
12242,0.246361858
12243,0.188478325
12244,0.840868044
12245,0.82439045
12246,0.474345019
12247,0.200199964
12248,0.821612394
12249,0.503971651
12250,0.193958603
12251,0.442602304
12252,0.411256112
12253,0.577601546
12254,0.480309146
12255,0.146690863
12256,0.442607743
12257,0.699114941
12258,0.441648353
12259,0.177560367
12260,0.440188933
12261,0.462694384
12262,0.170210392
12263,0.895006267
12264,0.827359033
12265,0.876878624
12266,0.216270734
12267,0.174370716
12268,0.904101375
12269,0.441265835
12270,0.501868823
12271,0.936784455
12272,0.641389983
12273,0.478481835
12274,0.837283048
12275,0.772446881
12276,0.442608075
12277,0.193505738
12278,0.647972377
12279,0.18741035
12280,0.634402295
12281,0.22016161
12282,0.146690863
12283,0.684373547
12284,0.147324459
12285,0.763462888
12286,0.20626226
12287,0.369545322
12288,0.270434693
12289,0.4844087
12290,0.442602351
12291,0.442608131
12292,0.434995034
12293,0.202823387
12294,0.176776836
12295,0.440702669
12296,0.398419376
12297,0.895289808
12298,0.212525837
12299,0.194337647
12300,0.159194347
12301,0.197577723
12302,0.163865154
12303,0.816649736
12304,0.16711575
12305,0.927648929
12306,0.137761188
12307,0.188665625
12308,0.33407926
12309,0.442608204
12310,0.915886663
12311,0.441920754
12312,0.258203209
12313,0.162692485
12314,0.247028298
12315,0.247588974
12316,0.442608884
12317,0.171861219
12318,0.23355128
12319,0.192961753
12320,0.195803723
12321,0.434384102
12322,0.892150165
12323,0.219007852
12324,0.813593765
12325,0.364916528
12326,0.442630214
12327,0.44396506
12328,0.151559779
12329,0.442674068
12330,0.173176593
12331,0.442624281
12332,0.926776362
12333,0.156556534
12334,0.170932006
12335,0.158121767
12336,0.450533018
12337,0.198634767
12338,0.211782223
12339,0.659348707
12340,0.42409006
12341,0.441334095
12342,0.198491252
12343,0.240439542
12344,0.421229221
12345,0.435882304
12346,0.743445059
12347,0.194862493
12348,0.445049583
12349,0.175747315
12350,0.625933258
12351,0.150451856
12352,0.61435633
12353,0.754966679
12354,0.929641116
12355,0.442608724
12356,0.444953749
12357,0.870562482
12358,0.248490197
12359,0.386044438
12360,0.190086563
12361,0.470069669
12362,0.442585787
12363,0.153116007
12364,0.112667693
12365,0.183234585
12366,0.812228045
12367,0.763462888
12368,0.205615589
12369,0.442534265
12370,0.165130424
12371,0.203701267
12372,0.155101166
12373,0.219357289
12374,0.936784718
12375,0.442601788
12376,0.443116608
12377,0.192447407
12378,0.157406678
12379,0.442490023
12380,0.247783909
12381,0.237872364
12382,0.244047459
12383,0.200783491
12384,0.442535744
12385,0.426329111
12386,0.270310037
12387,0.136742633
12388,0.220077993
12389,0.150578389
12390,0.168257806
12391,0.818051164
12392,0.444075341
12393,0.17224999
12394,0.442043439
12395,0.152997986
12396,0.164966353
12397,0.250189648
12398,0.173890078
12399,0.192495732
12400,0.176792888
12401,0.190238306
12402,0.193642983
12403,0.825696012
12404,0.175752164
12405,0.442600759
12406,0.530034731
12407,0.34457434
12408,0.193914493
12409,0.249834824
12410,0.216267315
12411,0.171874701
12412,0.135523364
12413,0.883644317
12414,0.164441414
12415,0.442697893
12416,0.442523309
12417,0.18395355
12418,0.146340604
12419,0.442605178
12420,0.445594085
12421,0.186044011
12422,0.127356721
12423,0.163789484
12424,0.147418081
12425,0.16093538
12426,0.178966102
12427,0.164741864
12428,0.442780232
12429,0.450368504
12430,0.442624471
12431,0.205952014
12432,0.880994398
12433,0.44260816
12434,0.441828146
12435,0.535807583
12436,0.175959833
12437,0.200662166
12438,0.188109083
12439,0.441423762
12440,0.204194167
12441,0.189056416
12442,0.193603838
12443,0.443937581
12444,0.183326527
12445,0.386484588
12446,0.16718372
12447,0.430920177
12448,0.538174967
12449,0.22007185
12450,0.20368768
12451,0.168873367
12452,0.220249577
12453,0.135523364
12454,0.170408787
12455,0.178856913
12456,0.905928659
12457,0.170460235
12458,0.150653441
12459,0.464835612
12460,0.184933312
12461,0.899441467
12462,0.448710007
12463,0.686642228
12464,0.140438556
12465,0.177639399
12466,0.432020142
12467,0.565645227
12468,0.428700588
12469,0.177414233
12470,0.576754219
12471,0.817947299
12472,0.193566713
12473,0.598638158
12474,0.44261454
12475,0.211631918
12476,0.169050515
12477,0.205073123
12478,0.20666213
12479,0.215334482
12480,0.214379412
12481,0.215092943
12482,0.203553742
12483,0.208319419
12484,0.256120808
12485,0.205276018
12486,0.79996191
12487,0.746445461
12488,0.190823763
12489,0.189074531
12490,0.750262177
12491,0.810381793
12492,0.563599409
12493,0.892213175
12494,0.591586671
12495,0.17939798
12496,0.595503628
12497,0.453240511
12498,0.926776362
12499,0.704598479
12500,0.122150856
12501,0.107396821
12502,0.856567115
12503,0.084295704
12504,0.442606181
12505,0.191583647
12506,0.166202315
12507,0.833773029
12508,0.166202315
12509,0.099872573
12510,0.246305056
12511,0.367910551
12512,0.70760409
12513,0.421735386
12514,0.17161359
12515,0.445082777
12516,0.199292614
12517,0.182732654
12518,0.174309149
12519,0.178201928
12520,0.16493017
12521,0.457090648
12522,0.219426616
12523,0.163877853
12524,0.217338946
12525,0.168355389
12526,0.438493379
12527,0.167407007
12528,0.661581223
12529,0.166874954
12530,0.442619631
12531,0.1860098
12532,0.166899509
12533,0.165402206
12534,0.198986303
12535,0.442609309
12536,0.24200292
12537,0.180973457
12538,0.241744102
12539,0.160243093
12540,0.183635189
12541,0.165102216
12542,0.190645771
12543,0.204929214
12544,0.159288935
12545,0.153392298
12546,0.442606918
12547,0.153780301
12548,0.144363075
12549,0.201055606
12550,0.345479862
12551,0.81595583
12552,0.172881691
12553,0.208527539
12554,0.194078225
12555,0.809535693
12556,0.818593823
12557,0.439300917
12558,0.803724871
12559,0.84551282
12560,0.223893764
12561,0.44180984
12562,0.442564733
12563,0.833730386
12564,0.841869199
12565,0.233716115
12566,0.443189134
12567,0.452034777
12568,0.843999266
12569,0.868365563
12570,0.893420038
12571,0.444698399
12572,0.442607941
12573,0.847439573
12574,0.539418796
12575,0.796536156
12576,0.169911024
12577,0.442493063
12578,0.23273146
12579,0.835398499
12580,0.391348654
12581,0.843999266
12582,0.829926405
12583,0.191282758
12584,0.807191672
12585,0.86964665
12586,0.831827635
12587,0.872279489
12588,0.435133925
12589,0.44477644
12590,0.879317612
12591,0.801397961
12592,0.373457574
12593,0.168601202
12594,0.785313703
12595,0.396662664
12596,0.832821409
12597,0.44045634
12598,0.390786692
12599,0.441966837
12600,0.165247237
12601,0.488985792
12602,0.442608927
12603,0.488099868
12604,0.179512224
12605,0.831827635
12606,0.844407868
12607,0.234378758
12608,0.844975893
12609,0.771759826
12610,0.202481278
12611,0.838382664
12612,0.89507321
12613,0.163599171
12614,0.442608277
12615,0.442546389
12616,0.509237232
12617,0.426704833
12618,0.211322882
12619,0.817335766
12620,0.269909755
12621,0.444971604
12622,0.813543222
12623,0.442608082
12624,0.203571352
12625,0.442608386
12626,0.217656915
12627,0.441862818
12628,0.382682039
12629,0.426212645
12630,0.767511514
12631,0.411724877
12632,0.179018593
12633,0.161932105
12634,0.438811668
12635,0.907323836
12636,0.214674433
12637,0.188341161
12638,0.776875453
12639,0.44260813
12640,0.442808293
12641,0.631662415
12642,0.196685583
12643,0.870749177
12644,0.541899153
12645,0.453521025
12646,0.184844703
12647,0.453521025
12648,0.44260816
12649,0.44260816
12650,0.44261003
12651,0.392757061
12652,0.191672163
12653,0.421343652
12654,0.442666249
12655,0.210235415
12656,0.748357631
12657,0.194340388
12658,0.178444113
12659,0.444862601
