UniqueID,Probability1
12044,0.724936626
12045,0.539894493
12046,0.771295465
12047,0.245248115
12048,0.866961159
12049,0.935111234
12050,0.193753517
12051,0.827493938
12052,0.141907966
12053,0.635694471
12054,0.178821145
12055,0.953129628
12056,0.912854836
12057,0.177731109
12058,0.665832072
12059,0.716288182
12060,0.330844257
12061,0.921715645
12062,0.944859491
12063,0.615348663
12064,0.788402055
12065,0.878655758
12066,0.690543379
12067,0.895950915
12068,0.919026228
12069,0.096298824
12070,0.133550621
12071,0.236869224
12072,0.87621878
12073,0.741907676
12074,0.513293663
12075,0.548317703
12076,0.939178883
12077,0.210408863
12078,0.190893265
12079,0.695235777
12080,0.782109128
12081,0.78151634
12082,0.918114939
12083,0.918584119
12084,0.940412469
12085,0.230677852
12086,0.236869224
12087,0.958675719
12088,0.153694706
12089,0.757104494
12090,0.915134013
12091,0.947247097
12092,0.439567939
12093,0.710563298
12094,0.891464787
12095,0.28783899
12096,0.594465284
12097,0.929370181
12098,0.350481196
12099,0.414847782
12100,0.198317045
12101,0.190893265
12102,0.931939793
12103,0.109093144
12104,0.161183987
12105,0.9465613
12106,0.230430141
12107,0.953147405
12108,0.477483217
12109,0.225140452
12110,0.254886352
12111,0.781946261
12112,0.500968507
12113,0.788615004
12114,0.917844738
12115,0.370511507
12116,0.881007558
12117,0.470973684
12118,0.929200867
12119,0.227377988
12120,0.189401778
12121,0.908516936
12122,0.562344155
12123,0.943611649
12124,0.940491665
12125,0.938582903
12126,0.939560611
12127,0.772021514
12128,0.255562161
12129,0.927467979
12130,0.914132415
12131,0.193550748
12132,0.61954476
12133,0.250850404
12134,0.938408352
12135,0.140025643
12136,0.874129394
12137,0.401359646
12138,0.637089367
12139,0.943469575
12140,0.690079612
12141,0.457419478
12142,0.223059588
12143,0.180144104
12144,0.134764881
12145,0.893036093
12146,0.951750198
12147,0.932728442
12148,0.270037637
12149,0.94014503
12150,0.144006
12151,0.886364999
12152,0.916081486
12153,0.132129897
12154,0.523844865
12155,0.399640643
12156,0.908317787
12157,0.871270008
12158,0.209078998
12159,0.206876596
12160,0.877234548
12161,0.881007558
12162,0.777432072
12163,0.536503672
12164,0.434370726
12165,0.227597355
12166,0.949713046
12167,0.655084312
12168,0.874173619
12169,0.833666288
12170,0.363073905
12171,0.194777049
12172,0.916081486
12173,0.952366158
12174,0.74821318
12175,0.2973568
12176,0.269394753
12177,0.942069438
12178,0.118605564
12179,0.259546548
12180,0.600247475
12181,0.873583483
12182,0.765955948
12183,0.692548117
12184,0.434370726
12185,0.562569905
12186,0.682685254
12187,0.609925784
12188,0.642067283
12189,0.597176762
12190,0.929048274
12191,0.515928906
12192,0.599531096
12193,0.212443472
12194,0.296346512
12195,0.202183266
12196,0.900360635
12197,0.128590875
12198,0.187116402
12199,0.72342656
12200,0.810418847
12201,0.95253362
12202,0.133079976
12203,0.450487534
12204,0.435751054
12205,0.947056317
12206,0.865549236
12207,0.195501509
12208,0.813212265
12209,0.692405484
12210,0.140131375
12211,0.196513842
12212,0.445011534
12213,0.916081486
12214,0.710563298
12215,0.952983001
12216,0.155241232
12217,0.659175577
12218,0.141099915
12219,0.531057781
12220,0.277912476
12221,0.69667934
12222,0.171818451
12223,0.122928181
12224,0.459452094
12225,0.203493964
12226,0.535346022
12227,0.950030412
12228,0.745208482
12229,0.889395367
12230,0.664735367
12231,0.898387489
12232,0.943345105
12233,0.364974009
12234,0.93933775
12235,0.19518035
12236,0.877993463
12237,0.956588158
12238,0.168367312
12239,0.56820764
12240,0.910868235
12241,0.580797638
12242,0.192614955
12243,0.191664293
12244,0.913363566
12245,0.90671344
12246,0.164458223
12247,0.186930299
12248,0.908639466
12249,0.474933384
12250,0.171590532
12251,0.203197063
12252,0.301435388
12253,0.3985409
12254,0.915973672
12255,0.092006035
12256,0.226018101
12257,0.465924252
12258,0.091434245
12259,0.175186115
12260,0.949470177
12261,0.512031952
12262,0.192200289
12263,0.928508646
12264,0.899895427
12265,0.935596236
12266,0.164879024
12267,0.130280012
12268,0.578125961
12269,0.213909797
12270,0.637772977
12271,0.954508073
12272,0.704160277
12273,0.620343905
12274,0.50261054
12275,0.594632121
12276,0.227773942
12277,0.199810957
12278,0.620392855
12279,0.202951215
12280,0.376729669
12281,0.188740116
12282,0.092006035
12283,0.505873819
12284,0.152994246
12285,0.444062466
12286,0.420705349
12287,0.324327722
12288,0.226856068
12289,0.528167209
12290,0.165876836
12291,0.571845773
12292,0.226429398
12293,0.1736608
12294,0.164673383
12295,0.227279423
12296,0.171503425
12297,0.7019705
12298,0.238421519
12299,0.296873094
12300,0.142877216
12301,0.242138634
12302,0.128776394
12303,0.468052315
12304,0.259291047
12305,0.878573831
12306,0.118046768
12307,0.196826233
12308,0.935535646
12309,0.178949201
12310,0.953966522
12311,0.122791079
12312,0.217710542
12313,0.160461157
12314,0.190058407
12315,0.455146738
12316,0.382499417
12317,0.142188664
12318,0.17715264
12319,0.183714278
12320,0.185887421
12321,0.123376751
12322,0.956750892
12323,0.145677833
12324,0.887480901
12325,0.138180655
12326,0.125812582
12327,0.259490442
12328,0.204823404
12329,0.237198878
12330,0.213782689
12331,0.592322812
12332,0.948241699
12333,0.120168477
12334,0.23583142
12335,0.180618548
12336,0.217118895
12337,0.234466452
12338,0.155957286
12339,0.652047329
12340,0.941013592
12341,0.139981817
12342,0.239174393
12343,0.189107495
12344,0.496889627
12345,0.225660326
12346,0.797666758
12347,0.214828091
12348,0.948861783
12349,0.155238087
12350,0.148910896
12351,0.162878464
12352,0.707718457
12353,0.948904686
12354,0.960119984
12355,0.355976035
12356,0.17555479
12357,0.600543086
12358,0.208556868
12359,0.24510799
12360,0.214147031
12361,0.453562634
12362,0.139600734
12363,0.157463742
12364,0.323912828
12365,0.182260382
12366,0.711347243
12367,0.444062466
12368,0.236688847
12369,0.197184709
12370,0.199247593
12371,0.240267268
12372,0.173944745
12373,0.194322217
12374,0.957357385
12375,0.241228404
12376,0.132468437
12377,0.244661365
12378,0.398479831
12379,0.228188323
12380,0.28335824
12381,0.328689588
12382,0.188530904
12383,0.235355835
12384,0.203986385
12385,0.204193442
12386,0.089779375
12387,0.104453151
12388,0.578694635
12389,0.222898992
12390,0.135996579
12391,0.814302053
12392,0.949607394
12393,0.150140854
12394,0.115855268
12395,0.147581373
12396,0.253571807
12397,0.156590169
12398,0.198098143
12399,0.171937818
12400,0.206473415
12401,0.13350239
12402,0.188071921
12403,0.852768684
12404,0.097531903
12405,0.154344175
12406,0.916081486
12407,0.15983286
12408,0.290112481
12409,0.261982624
12410,0.220218823
12411,0.12936168
12412,0.178123373
12413,0.895036442
12414,0.137112712
12415,0.620209416
12416,0.230322991
12417,0.148743321
12418,0.113725603
12419,0.211511858
12420,0.316445964
12421,0.110851273
12422,0.103661748
12423,0.134584065
12424,0.216828886
12425,0.156809435
12426,0.182968554
12427,0.172051961
12428,0.188571887
12429,0.255906935
12430,0.151119389
12431,0.160716323
12432,0.956120779
12433,0.238397605
12434,0.300467802
12435,0.177425915
12436,0.225348742
12437,0.199219488
12438,0.17602494
12439,0.17498961
12440,0.275846004
12441,0.188237207
12442,0.137193038
12443,0.179778336
12444,0.170196919
12445,0.174198239
12446,0.231594645
12447,0.840737236
12448,0.865340274
12449,0.22185919
12450,0.166418708
12451,0.166602946
12452,0.169036112
12453,0.169357275
12454,0.170887022
12455,0.146357439
12456,0.931554416
12457,0.126300402
12458,0.127200534
12459,0.277038505
12460,0.190886163
12461,0.935061298
12462,0.153834125
12463,0.38502113
12464,0.132163278
12465,0.122257107
12466,0.491319983
12467,0.941619104
12468,0.169922556
12469,0.17698582
12470,0.489393849
12471,0.915567793
12472,0.151880844
12473,0.131639529
12474,0.256195607
12475,0.335828839
12476,0.184718447
12477,0.237316004
12478,0.264817952
12479,0.410297555
12480,0.374228987
12481,0.398624788
12482,0.230386485
12483,0.283540547
12484,0.235509951
12485,0.240111487
12486,0.795460661
12487,0.616707823
12488,0.268669943
12489,0.152393922
12490,0.677929741
12491,0.831215299
12492,0.474400369
12493,0.888753735
12494,0.269124757
12495,0.099166181
12496,0.338688462
12497,0.496707698
12498,0.947326614
12499,0.383948564
12500,0.166634227
12501,0.253293726
12502,0.517998008
12503,0.283247214
12504,0.532818846
12505,0.231144556
12506,0.181149499
12507,0.882443918
12508,0.146944153
12509,0.17235282
12510,0.264122347
12511,0.188287515
12512,0.264400478
12513,0.209621641
12514,0.188231392
12515,0.328884022
12516,0.269252518
12517,0.151277008
12518,0.123674277
12519,0.254880555
12520,0.113960779
12521,0.200746888
12522,0.153145548
12523,0.144045019
12524,0.246038217
12525,0.134948095
12526,0.148038273
12527,0.106373648
12528,0.134382566
12529,0.232401363
12530,0.132350546
12531,0.159699682
12532,0.139193113
12533,0.155347448
12534,0.157811028
12535,0.274300896
12536,0.189235076
12537,0.214599791
12538,0.190213269
12539,0.176477321
12540,0.141375306
12541,0.206633529
12542,0.145941193
12543,0.176871764
12544,0.107578055
12545,0.107099844
12546,0.238397605
12547,0.155238377
12548,0.159348106
12549,0.217549674
12550,0.307760772
12551,0.79510338
12552,0.297676329
12553,0.298138704
12554,0.215562522
12555,0.86365171
12556,0.88103268
12557,0.225862487
12558,0.874150763
12559,0.932701139
12560,0.280230047
12561,0.265022999
12562,0.232244211
12563,0.893763524
12564,0.937429204
12565,0.311543842
12566,0.916387247
12567,0.933425499
12568,0.933064073
12569,0.930481963
12570,0.928841467
12571,0.856851877
12572,0.849745974
12573,0.934086352
12574,0.189383157
12575,0.817197373
12576,0.190199848
12577,0.9004877
12578,0.410263186
12579,0.930449831
12580,0.323639895
12581,0.920314348
12582,0.826888178
12583,0.329781261
12584,0.888491206
12585,0.744599895
12586,0.905018684
12587,0.818286358
12588,0.918245562
12589,0.463626551
12590,0.829742463
12591,0.834483548
12592,0.774625983
12593,0.11042683
12594,0.882400113
12595,0.920919659
12596,0.901675109
12597,0.927864952
12598,0.194370549
12599,0.915892462
12600,0.195677652
12601,0.799010086
12602,0.481330255
12603,0.232938776
12604,0.179703863
12605,0.905018684
12606,0.920733921
12607,0.237003129
12608,0.87391601
12609,0.556480862
12610,0.231907654
12611,0.916402796
12612,0.935265455
12613,0.278757685
12614,0.350582244
12615,0.220237689
12616,0.320945952
12617,0.189383157
12618,0.192603182
12619,0.864402376
12620,0.412806882
12621,0.929097126
12622,0.1404396
12623,0.927013648
12624,0.231731459
12625,0.166146828
12626,0.22562005
12627,0.207769577
12628,0.214357556
12629,0.176508235
12630,0.635155858
12631,0.162545476
12632,0.178053617
12633,0.194778975
12634,0.110944432
12635,0.939366001
12636,0.245157999
12637,0.168548288
12638,0.157962662
12639,0.922617564
12640,0.277170288
12641,0.132421709
12642,0.315504011
12643,0.886257463
12644,0.383075735
12645,0.190283408
12646,0.205565554
12647,0.190283408
12648,0.81708761
12649,0.818364628
12650,0.258459539
12651,0.258212049
12652,0.128944255
12653,0.924485041
12654,0.205749128
12655,0.327091001
12656,0.598416605
12657,0.312777213
12658,0.481454439
12659,0.26630815
